RabbitID,SurgeryID,AgeWeeks,WeightKg,Sex,Strain,SurgeryType,DurationMin,AnesthesiaProtocol,LocalBlock,IntraOpAnalgesicMgPerKg,PreOpGrimace,PreOpBehaviorScore,PreOpBiomarker,Housing,VetID,SurgeryPainBoost,LatentPain,ExpectedPainDurationDays,DurationPerKg,PreOpGrimaceFilled,PreOpBiomarkerFilled,PreOpRiskScore,SurgeryComplexity,AnalgesiaNeedScore,AnalgesiaNeedCategory,FirstPostOpGrimace,RescueAnalgesiaGiven,AnalgesicScore,VetBiasFlag,DurationPerKg_x_PreOpGrimace,PreOpRiskScore_x_SurgeryComplexity,DurationPerKg_x_AnalgesicScore,LocalBlock_x_PreOpGrimace,BaselineAnalgesiaNeedScore,BaselineAnalgesiaNeedCategory
4860,8680,22,4.25,Female,Californian,Ovariohysterectomy,84,Protocol2,1,0.020770739546673488,4.0,2,50.27,Single,Vet6,8.0,53.49131943998048,6,19.764705882352942,4.0,50.27,20.1945,Major,62.20098860455423,Medium,4.0,False,-0.8515145432251859,0.7584082915959725,79.05882352941177,20.1945,-16.82993450139191,4.0,69,Medium
4861,2060,36,2.18,Male,Dutch Belted,BoneDefect,155,Protocol1,1,0.01796936362271566,1.0,1,65.45,Group,Vet5,12.0,61.76575117750684,9,71.10091743119266,1.0,65.45,23.557499999999997,Major,76.5881029159228,High,3.0,1,-0.8578309047153599,-0.9918941495788447,71.10091743119266,23.557499999999997,-60.9925643260921,1.0,77,High
4862,7690,20,3.94,Male,New Zealand White,Castration,28,Protocol1,0,0.37463217205479105,1.0,3,50.96,Group,Vet5,5.5,42.8616753572535,1,7.106598984771574,1.0,50.96,18.485999999999997,Minor,43.71876416202423,Medium,0.0,False,-0.16744338209456172,-0.9918941495788447,7.106598984771574,0.0,-1.189952969199931,0.0,47,Medium
4863,8611,25,2.75,Male,New Zealand White,Castration,20,Protocol1,0,0.44266839372832856,4.0,0,54.03,Single,Vet7,5.5,49.4076305485611,2,7.2727272727272725,4.0,54.03,21.5105,Minor,55.10050113222895,Medium,3.0,False,-0.05641126258580333,0.7395898364757038,29.09090909090909,0.0,-0.4102637278967515,0.0,46,Medium
4864,4862,30,3.26,Male,Dutch Belted,Castration,20,Protocol1,1,0.46795450139095496,0.0,3,43.48,Single,Vet1,5.5,32.74401522166034,1,6.134969325153374,0.0,43.48,15.217999999999998,Minor,26.12674847420467,Low,0.0,0,-0.016475301044968325,-1.664211050891234,0.0,0.0,-0.10107546653354801,0.0,41,Medium
4865,2359,38,5.0,Female,New Zealand White,Ovariohysterectomy,60,Protocol1,0,0.42165591726554663,0.0,3,46.87,Group,Vet3,8.0,46.940298843956896,5,12.0,0.0,46.87,16.4045,Major,50.81044419487887,Medium,0.0,False,-0.09013378246858801,-1.6394147822303844,0.0,16.4045,-1.0816053896230562,0.0,59,Medium
4866,5404,12,2.33,Male,New Zealand White,Catheter,24,Protocol1,0,0.030752323997373807,4.0,0,43.17,Single,Vet7,1.5,40.857581496344956,3,10.300429184549357,4.0,43.17,17.7095,Minor,40.23415900940224,Medium,5.0,False,-0.8291487818767705,0.7395898364757038,41.201716738197426,0.0,-8.540588311177036,0.0,31,Low
4867,1368,12,2.73,Female,New Zealand White,Catheter,39,Protocol1,1,0.013001064192515519,3.0,0,32.57,Group,Vet10,1.5,32.56536742460325,2,14.285714285714286,3.0,32.57,13.349499999999999,Minor,25.816125780191985,Low,5.0,0,-0.8690759758285352,0.19766608095017152,42.85714285714286,0.0,-12.41537108326479,3.0,23,Low
4868,5597,13,2.51,Female,New Zealand White,Catheter,43,Protocol1,1,0.5835823915476168,4.0,3,44.92,Single,Vet8,1.5,37.800649166319815,1,17.13147410358566,4.0,44.92,18.322,Minor,34.918937823308084,Low,5.0,0,0.1577892829551644,0.6734985508194586,68.52589641434264,0.0,2.703163014769749,4.0,39,Medium
4869,1623,32,4.03,Male,Californian,OcularImplant,132,Protocol1,1,0.40953140049483433,5.0,4,60.17,Single,Vet5,10.0,59.90684800056134,4,32.754342431761785,5.0,60.17,24.3095,Major,73.35594711975011,High,5.0,1,-0.10981970025350667,1.411712239713557,163.77171215880892,24.3095,-3.597072067856794,5.0,71,High
4870,7965,19,2.26,Female,Dutch Belted,BoneDefect,159,Protocol1,1,0.017760540433737305,1.0,3,63.15,Group,Vet9,12.0,59.24681295983101,9,70.35398230088497,1.0,63.15,22.752499999999998,Major,72.20831548996344,High,2.0,1,-0.8583024416833142,-1.2105234116834935,70.35398230088497,22.752499999999998,-60.384994790994234,1.0,70,High
4871,9337,37,1.07,Female,Dutch Belted,Catheter,58,Protocol1,0,1.2184312006772138,0.0,5,61.14,Group,Vet8,1.5,46.57921629011448,2,54.205607476635514,0.0,61.14,21.398999999999997,Minor,50.18261425528174,Medium,2.0,False,0.9326072296102892,-1.8018272918027072,0.0,0.0,50.552541418127824,0.0,35,Medium
4872,3997,43,4.38,Male,Californian,OcularImplant,78,Protocol2,0,1.2850252472857913,3.0,5,43.94,Single,Vet5,10.0,49.71235692602151,4,17.808219178082194,3.0,43.94,17.328999999999997,Major,55.63034213705943,Medium,2.0,False,1.00058677787282,0.20990904506735622,53.42465753424658,17.328999999999997,17.81866864705022,0.0,66,Medium
4873,1399,27,4.45,Male,Dutch Belted,Castration,27,Protocol2,0,0.3965135180835142,3.0,5,56.98,Group,Vet1,5.5,47.86649532389304,4,6.067415730337078,3.0,56.98,21.892999999999997,Minor,52.420862294190194,Medium,4.0,False,-0.13114553398530313,0.20481399456452706,18.202247191011235,0.0,-0.7957144758658841,0.0,40,Medium
4874,1777,45,4.56,Male,Californian,BoneDefect,134,Protocol1,0,0.012118606564977296,1.0,5,72.01,Single,Vet5,12.0,68.1312889590943,6,29.385964912280706,1.0,72.01,25.8535,Major,87.65614028961836,High,0.0,1,-0.8710790654203137,-0.9918941495788447,29.385964912280706,25.8535,-25.597498852263605,0.0,87,High
4875,5946,47,3.33,Female,Dutch Belted,OcularImplant,72,Protocol2,0,0.034324548319757064,4.0,4,59.26,Single,Vet4,10.0,63.27426331395165,6,21.62162162162162,4.0,59.26,23.341,Major,79.21101857171217,High,3.0,1,-0.821197079598577,0.8154085693885433,86.48648648648648,23.341,-17.755612531861125,0.0,61,Medium
4876,7621,24,4.28,Male,New Zealand White,Castration,29,Protocol1,0,0.3887382498238993,0.0,5,36.81,Group,Vet7,5.5,31.69408590324578,4,6.775700934579439,0.0,36.81,12.8835,Minor,24.301190707575085,Low,1.0,0,-0.14397797359493691,-1.6423012000541857,0.0,0.0,-0.9755516902460679,0.0,39,Medium
4877,8606,20,1.66,Male,Dutch Belted,Castration,28,Protocol2,1,0.02567334171297895,0.0,2,35.04,Group,Vet7,5.5,36.831691573618,2,16.867469879518072,0.0,35.04,12.264,Minor,33.234169117579775,Low,1.0,0,-0.8405020721885924,-1.6423012000541857,0.0,0.0,-14.177143386313608,0.0,41,Medium
4878,7785,32,4.82,Male,New Zealand White,Castration,20,Protocol2,0,0.6188226172127713,4.0,0,55.05,Group,Vet4,5.5,48.20439330218172,2,4.149377593360995,4.0,55.05,21.8675,Minor,53.00838020399083,Medium,5.0,False,0.20837607427269383,0.8154085693885433,16.59751037344398,0.0,0.8646310135796423,0.0,38,Medium
4879,2719,44,3.68,Male,Californian,Catheter,39,Protocol2,0,0.03518110816345894,3.0,0,49.25,Single,Vet7,1.5,40.64445195779011,2,10.597826086956522,3.0,49.25,19.187499999999996,Minor,39.86358141186024,Medium,4.0,True,-0.8192944760818812,0.1441170773432314,31.793478260869563,0.0,-8.682740371519937,0.0,32,Low
4880,6177,25,1.9,Male,Dutch Belted,BoneDefect,143,Protocol1,0,0.020319828974698965,1.0,3,49.3,Group,Vet1,12.0,55.15844674770719,6,75.26315789473685,1.0,49.3,17.904999999999998,Major,65.09969535671587,Medium,0.0,False,-0.8525300558494272,-1.0412027024059802,75.26315789473685,17.904999999999998,-64.16410420340426,0.0,77,High
4881,4802,49,2.37,Male,Dutch Belted,BoneDefect,156,Protocol1,0,0.02682980682096462,3.0,0,50.71,Single,Vet5,12.0,52.149842854036585,8,65.82278481012658,3.0,50.71,19.6985,Major,59.868504924681744,Medium,2.0,False,-0.8379120354420221,0.20990904506735622,197.46835443037975,19.6985,-55.153703598715374,0.0,77,High
4882,8846,18,3.85,Female,Californian,Catheter,59,Protocol2,0,0.015454545536691025,2.0,4,41.73,Single,Vet8,1.5,33.32536776998214,1,15.324675324675324,2.0,41.73,15.905499999999998,Minor,27.137571432593294,Low,1.0,0,-0.8635159777515037,-0.5641643704916243,30.649350649350648,0.0,-13.233101996711355,0.0,36,Medium
4883,8728,28,2.65,Female,Dutch Belted,Ovariohysterectomy,112,Protocol1,1,1.613742763197826,4.0,5,48.61,Single,Vet2,8.0,50.95271737679623,6,42.26415094339623,4.0,48.61,19.6135,Major,57.78701079524227,Medium,4.0,False,1.3095069422059544,0.8131268199318483,169.05660377358492,19.6135,55.345199066817706,4.0,60,Medium
4884,2767,19,4.36,Female,Californian,Ovariohysterectomy,91,Protocol1,0,0.2815290416076278,4.0,5,50.27,Single,Vet2,8.0,42.270640274878645,5,20.87155963302752,4.0,50.27,20.1945,Major,42.69110576059082,Medium,3.0,False,-0.32863594012202113,0.8131268199318483,83.48623853211008,20.1945,-6.859144621812825,0.0,70,High
4885,8751,18,2.79,Female,Dutch Belted,Catheter,49,Protocol1,1,0.02764821488443265,0.0,3,56.58,Single,Vet3,1.5,37.815385444652556,2,17.56272401433692,0.0,56.58,19.802999999999997,Minor,34.9445604313158,Low,0.0,0,-0.8360808783611172,-1.6394147822303844,0.0,0.0,-14.683857720320697,0.0,31,Low
4886,4474,28,3.17,Male,Californian,Catheter,42,Protocol1,0,0.31773788462774577,2.0,2,51.88,Group,Vet7,1.5,40.99322984528126,3,13.249211356466878,2.0,51.88,19.458000000000002,Minor,40.47001669295097,Medium,1.0,False,-0.26459627682237613,-0.45135568178924096,26.498422712933756,0.0,-3.5056919957538795,0.0,35,Medium
4887,8364,9,1.0,Male,Dutch Belted,Catheter,55,Protocol2,0,0.28235636151029886,0.0,3,43.4,Single,Vet5,1.5,33.92637901064261,1,55.0,0.0,43.4,15.189999999999998,Minor,28.182575814294154,Low,0.0,0,-0.3271526296761494,-1.5927957469019451,0.0,0.0,-17.993394632188217,0.0,24,Low
4888,9923,43,4.09,Female,New Zealand White,BoneDefect,148,Protocol2,0,0.40906500910997495,4.0,0,42.16,Single,Vet8,12.0,55.16275754007569,7,36.18581907090465,4.0,42.16,17.355999999999998,Major,65.10719071888037,Medium,4.0,False,-0.1105803326292042,0.6734985508194586,144.7432762836186,17.355999999999998,-4.001439909320837,0.0,83,High
4889,1072,18,4.8,Male,New Zealand White,BoneDefect,164,Protocol2,0,0.3435102447154831,4.0,5,63.62,Single,Vet4,12.0,63.82125649487239,8,34.16666666666667,4.0,63.62,24.867,Major,80.16209940373538,High,3.0,1,-0.22007787382038815,0.8154085693885433,136.66666666666669,24.867,-7.51932735552993,0.0,84,High
4890,7537,36,4.47,Female,Californian,Ovariohysterectomy,117,Protocol1,0,2.365534325747012,4.0,0,75.4,Single,Vet3,8.0,60.79751102228654,4,26.174496644295303,4.0,75.4,28.990000000000002,Major,74.90458164994448,High,2.0,1,1.890552690206509,0.716338055148595,104.69798657718121,28.990000000000002,49.48426504567373,0.0,68,Medium
4891,4661,26,2.51,Male,New Zealand White,Castration,20,Protocol1,0,0.06344484894651473,3.0,4,36.67,Group,Vet9,5.5,39.9148464572969,3,7.9681274900398416,3.0,36.67,14.784500000000001,Minor,38.59498459811251,Medium,4.0,False,-0.7573820192208598,0.03731576484844303,23.904382470119526,0.0,-6.034916487815616,0.0,31,Low
4892,9913,27,3.05,Female,Dutch Belted,Ovariohysterectomy,85,Protocol1,1,0.031180104325758847,3.0,0,65.01,Single,Vet4,8.0,58.89799903030674,6,27.868852459016395,3.0,65.01,24.7035,Major,71.60181754102229,High,4.0,1,-0.8281950999232964,0.19376045213193113,83.60655737704919,24.7035,-23.08084704704269,3.0,57,Medium
4893,1623,20,4.11,Male,New Zealand White,BoneDefect,179,Protocol1,0,2.1681343681164305,3.0,2,66.74,Group,Vet7,12.0,62.140012333682385,7,43.55231143552311,3.0,66.74,25.308999999999997,Major,77.23884706452489,High,2.0,1,1.7516280377350963,0.1441170773432314,130.65693430656933,25.308999999999997,76.28744981863314,0.0,82,High
4894,7467,9,2.2,Male,Dutch Belted,Catheter,22,Protocol1,0,0.016590557564440712,4.0,2,43.88,Group,Vet5,1.5,40.35795712393339,3,10.0,4.0,43.88,17.958000000000002,Minor,39.36544038477076,Medium,5.0,False,-0.8609461334642163,0.8108106423904566,40.0,0.0,-8.609461334642162,0.0,39,Medium
4895,7161,21,2.49,Male,Dutch Belted,BoneDefect,138,Protocol1,0,0.020704611688702957,5.0,0,45.36,Group,Vet3,12.0,60.770869465470085,9,55.421686746987945,5.0,45.36,19.125999999999998,Major,74.85825881648476,High,5.0,1,-0.8516634441833444,1.30527626449334,277.1084337349397,19.125999999999998,-47.20062461739016,0.0,79,High
4896,8132,23,3.95,Male,Californian,OcularImplant,67,Protocol1,0,1.427468635909966,3.0,0,46.48,Single,Vet10,10.0,52.77100694526971,6,16.962025316455694,3.0,46.48,18.217999999999996,Major,60.948549944106844,Medium,5.0,False,1.139575957840935,0.19766608095017152,50.88607594936708,18.217999999999996,19.329516246922186,0.0,62,Medium
4897,5043,21,5.0,Female,New Zealand White,BoneDefect,112,Protocol1,1,0.013898880933555003,2.0,4,44.19,Group,Vet9,12.0,51.17059653046061,7,22.4,2.0,44.19,16.766499999999997,Major,58.16584675513271,Medium,0.0,False,-0.8670398125804615,-0.5866038234175253,44.8,16.766499999999997,-19.421691801802336,2.0,72,High
4898,8477,36,5.0,Male,New Zealand White,Castration,20,Protocol1,0,0.023618329399415414,5.0,4,63.01,Group,Vet7,5.5,53.52575290580676,2,4.0,5.0,63.01,25.3035,Minor,62.26085956907408,Medium,4.0,False,-0.8451117224553624,1.335062595608176,20.0,0.0,-3.3804468898214495,0.0,51,Medium
4899,2094,20,3.04,Male,Californian,OcularImplant,69,Protocol1,0,1.6073109755988984,5.0,1,55.08,Group,Vet5,10.0,60.44284928667662,5,22.69736842105263,5.0,55.08,22.528,Major,74.28791586624513,High,5.0,1,1.303844146056559,1.411712239713557,113.48684210526315,22.528,29.593830946678477,0.0,58,Medium
4900,9224,34,3.54,Female,Californian,BoneDefect,104,Protocol1,0,0.044208668274585965,4.0,0,53.31,Single,Vet3,12.0,60.034919926645316,6,29.37853107344633,4.0,53.31,21.2585,Major,73.57863134739209,High,5.0,1,-0.7993375159008483,0.716338055148595,117.51412429378531,21.2585,-23.48336204906447,0.0,83,High
4901,9768,28,2.38,Male,Californian,OcularImplant,146,Protocol2,1,2.4904934628090123,5.0,3,49.86,Single,Vet6,10.0,56.836005920308054,6,61.34453781512605,5.0,49.86,20.700999999999997,Major,68.01654044600883,Medium,3.0,False,1.9743443363974014,1.3679124120037225,306.7226890756303,20.700999999999997,121.11524080421034,5.0,69,Medium
4902,5903,37,3.74,Female,Californian,Ovariohysterectomy,61,Protocol1,0,2.837303851038511,2.0,5,42.03,Single,Vet10,8.0,41.36512535202492,3,16.310160427807485,2.0,42.03,16.0105,Major,41.11664758400535,Medium,4.0,True,2.1920653800719254,-0.4211467620244322,32.62032085561497,16.0105,35.75293801721589,0.0,61,Medium
4903,2267,39,3.66,Male,New Zealand White,OcularImplant,145,Protocol2,1,0.3729308881019965,2.0,4,48.48,Single,Vet9,10.0,50.21379061583173,5,39.61748633879781,2.0,48.48,18.267999999999997,Major,56.502206700537926,Medium,1.0,False,-0.1702897194330838,-0.5866038234175253,79.23497267759562,18.267999999999997,-6.7464506332779095,2.0,68,Medium
4904,8923,18,1.75,Female,Californian,BoneDefect,139,Protocol1,1,0.3573005086252736,3.0,2,59.21,Group,Vet5,12.0,60.34698216498068,6,79.42857142857143,3.0,59.21,22.673499999999997,Major,74.1212275325574,High,5.0,1,-0.19660645325318116,0.20990904506735622,238.28571428571428,22.673499999999997,-15.616169715538389,3.0,64,Medium
4905,3466,21,3.09,Male,New Zealand White,Catheter,38,Protocol2,0,0.04408794979002153,0.0,5,43.4,Single,Vet1,1.5,34.239865977452205,2,12.297734627831716,0.0,43.4,15.189999999999998,Minor,28.72764923681805,Low,0.0,0,-0.799603244787501,-1.664211050891234,0.0,0.0,-9.83330851194985,0.0,27,Low
4906,2436,21,3.28,Male,Dutch Belted,OcularImplant,114,Protocol1,0,2.193444791577745,3.0,5,46.11,Group,Vet4,10.0,52.02652344287811,7,34.75609756097561,3.0,46.11,18.0885,Major,59.65408410142432,Medium,2.0,False,1.7699172055516237,0.19376045213193113,104.26829268292684,18.0885,61.515415071001556,0.0,59,Medium
4907,8218,28,3.21,Female,Dutch Belted,Ovariohysterectomy,95,Protocol1,0,1.7798711801913847,5.0,5,49.22,Single,Vet10,8.0,53.799771351348475,6,29.595015576323988,5.0,49.22,20.476999999999997,Major,62.73730735721074,Medium,3.0,False,1.451138046458586,1.435291766899379,147.97507788161994,20.476999999999997,42.94645308833821,0.0,56,Medium
4908,8588,19,3.21,Male,Californian,Catheter,30,Protocol2,0,0.027664373012293658,3.0,2,29.76,Single,Vet9,1.5,31.796166946269672,1,9.345794392523365,3.0,29.76,12.366,Minor,24.478683456514904,Low,1.0,0,-0.8360447398433368,0.03731576484844303,28.037383177570092,0.0,-7.813502241526512,0.0,33,Low
4909,8620,29,5.0,Male,Californian,BoneDefect,107,Protocol2,1,0.738752942615204,2.0,2,49.82,Single,Vet1,12.0,52.153679474913744,6,21.4,2.0,49.82,18.737,Major,59.875175824252835,Medium,3.0,False,0.3726411348215382,-0.41819435392072657,42.8,18.737,7.974520285180917,2.0,69,Medium
4910,3024,36,3.66,Female,Dutch Belted,Ovariohysterectomy,73,Protocol2,1,0.3896062810374261,5.0,3,45.64,Group,Vet3,8.0,49.85719408404724,6,19.94535519125683,5.0,45.64,19.223999999999997,Major,55.88217680258689,Medium,5.0,False,-0.1425418016645531,1.30527626449334,99.72677595628414,19.223999999999997,-2.8430468638011956,5.0,64,Medium
4911,1732,36,2.17,Female,Dutch Belted,Catheter,36,Protocol1,0,0.7672702455999946,4.0,5,52.97,Single,Vet5,1.5,47.331327710871136,1,16.589861751152075,4.0,52.97,21.139499999999998,Minor,51.49034309135849,Medium,2.0,False,0.41003156150588305,0.8108106423904566,66.3594470046083,0.0,6.802366918991608,0.0,40,Medium
4912,5849,36,2.03,Female,New Zealand White,Catheter,20,Protocol1,0,0.37966103094106063,5.0,2,67.75,Single,Vet7,1.5,54.20251042311339,1,9.852216748768473,5.0,67.75,26.9625,Minor,63.437567296132954,Medium,3.0,False,-0.15905038758379425,1.335062595608176,49.26108374384236,0.0,-1.5669988924511749,0.0,34,Low
4913,8302,38,4.4,Female,Californian,Ovariohysterectomy,57,Protocol1,0,1.8177297352737813,3.0,5,45.53,Single,Vet6,8.0,50.56667540787723,4,12.954545454545453,3.0,45.53,17.8855,Major,57.11578283518372,Medium,2.0,False,1.4822284173117044,0.14890417118822247,38.86363636363636,17.8855,19.20159540608344,0.0,61,Medium
4914,2059,25,4.01,Male,Californian,Castration,20,Protocol1,0,0.016677196107752694,5.0,3,65.42,Single,Vet1,5.5,55.42236382264733,1,4.987531172069826,5.0,65.42,26.147,Minor,65.55857945248592,Medium,4.0,True,-0.8607502608378571,1.4508306915350344,24.93765586034913,0.0,-4.293018757296045,0.0,51,Medium
4915,8389,36,3.58,Male,Californian,Castration,29,Protocol2,1,2.1882468075048687,1.0,5,51.86,Group,Vet4,5.5,42.15105160520095,3,8.100558659217876,1.0,51.86,18.801,Minor,42.48317173979341,Medium,3.0,False,1.7661730282554031,-1.0495357823812932,8.100558659217876,0.0,14.306988217711364,1.0,33,Low
4916,1264,36,2.92,Female,Californian,Ovariohysterectomy,40,Protocol2,0,0.29548181500951665,2.0,2,63.24,Group,Vet5,8.0,55.62110097471264,4,13.698630136986301,2.0,63.24,23.434,Major,65.90413238172363,Medium,4.0,False,-0.3037470394485911,-0.39099255225574425,27.397260273972602,23.434,-4.160918348610837,0.0,46,Medium
4917,3829,20,3.43,Male,New Zealand White,Castration,20,Protocol2,1,0.2896587293571046,1.0,1,50.6,Group,Vet8,5.5,44.364520638080904,4,5.830903790087463,1.0,50.6,18.36,Minor,46.33182660950397,Medium,3.0,False,-0.3141014869718365,-1.1829958311471658,5.830903790087463,0.0,-1.8314955508561892,1.0,28,Low
4918,9934,39,5.0,Male,Californian,BoneDefect,113,Protocol1,0,0.7517379500556812,2.0,2,54.39,Group,Vet5,12.0,57.061097094164374,6,22.6,2.0,54.39,20.3365,Major,68.4079162590528,Medium,3.0,False,0.3897418736699739,-0.39099255225574425,45.2,20.3365,8.80816634494141,0.0,87,High
4919,7897,34,2.08,Male,Californian,Castration,20,Protocol1,0,0.31263282212789667,5.0,1,58.18,Single,Vet8,5.5,54.469611998879735,2,9.615384615384615,5.0,58.18,23.613,Minor,63.90198842198128,Medium,5.0,False,-0.27351785790875754,1.292330011475,48.07692307692307,0.0,-2.6299794029688224,0.0,41,Medium
4920,4864,25,2.55,Female,New Zealand White,Ovariohysterectomy,114,Protocol2,1,1.4223430785945181,1.0,5,49.52,Single,Vet5,8.0,47.276687702237865,6,44.70588235294118,1.0,49.52,17.982,Major,51.39533813209152,Medium,0.0,False,1.1347177783588214,-0.9918941495788447,44.70588235294118,17.982,50.72855950310026,1.0,60,Medium
4921,4980,36,1.75,Male,Dutch Belted,Castration,29,Protocol1,1,0.7129882515036662,5.0,5,71.1,Group,Vet4,5.5,57.27086616443708,1,16.571428571428573,5.0,71.1,28.134999999999998,Minor,68.77265086424818,Medium,4.0,False,0.3383286667196308,1.4370566866451555,82.85714285714286,0.0,5.606589334211026,5.0,39,Medium
4922,6675,33,2.12,Female,Dutch Belted,Ovariohysterectomy,109,Protocol2,0,0.051115756076983036,4.0,3,51.52,Single,Vet8,8.0,56.61268273470146,3,51.41509433962264,4.0,51.52,20.632,Major,67.62823871102329,Medium,5.0,False,-0.7841843823058932,0.6734985508194586,205.66037735849056,20.632,-40.318913995916205,0.0,58,Medium
4923,4146,31,4.26,Female,Californian,BoneDefect,165,Protocol1,0,0.010545957785787097,5.0,0,43.58,Group,Vet8,12.0,59.40051215134979,6,38.732394366197184,5.0,43.58,18.503,Major,72.47555895852899,High,5.0,1,-0.8746531525973954,1.292330011475,193.66197183098592,18.503,-33.877410840039964,0.0,78,High
4924,9362,28,2.89,Male,New Zealand White,Castration,21,Protocol1,0,0.46675584415109184,3.0,5,60.88,Group,Vet10,5.5,50.73236534743645,3,7.266435986159169,3.0,60.88,23.258,Minor,57.40387513883659,Medium,5.0,False,-0.018352831419268214,0.19766608095017152,21.799307958477506,0.0,-0.1333596746728832,0.0,41,Medium
4925,9699,32,4.29,Female,New Zealand White,Catheter,55,Protocol1,0,2.261099225418728,1.0,0,38.65,Group,Vet4,1.5,29.13410343611947,3,12.820512820512821,1.0,38.65,14.177499999999998,Minor,19.85003786011004,Low,0.0,0,1.8181013087516606,-1.0495357823812932,12.820512820512821,0.0,23.308991137841804,0.0,28,Low
4926,3627,18,3.19,Female,New Zealand White,Ovariohysterectomy,92,Protocol2,0,2.4213837978431036,1.0,0,27.88,Single,Vet1,8.0,35.49248884506511,4,28.84012539184953,1.0,27.88,10.408,Major,30.905639092441504,Low,0.0,0,1.9283806956941898,-1.0412027024059802,28.84012539184953,10.408,55.614741067042466,0.0,59,Medium
4927,9080,12,3.97,Female,Californian,Catheter,33,Protocol2,0,0.27261734693526285,4.0,0,44.31,Single,Vet6,1.5,37.97027853052163,1,8.312342569269521,4.0,44.31,18.1085,Minor,35.21387977590988,Medium,3.0,True,-0.3446747985420363,0.7584082915959725,33.249370277078086,0.0,-2.865055000475365,0.0,38,Medium
